idencuesta,ola,muestra,responde,estrato_disenno,segmento_disenno,sexo_imp,edad_imp_tramo,edu_imp,civil_imp,ola_num
7101172,2019,Original,Responde,Ciudades Grandes,710117,Mujer,60 0 más,Media,Soltero,3
7101172,2021,Original,Responde,Ciudades Grandes,710117,Mujer,60 0 más,Media,Soltero,5
7101172,2022,Original,Responde,Ciudades Grandes,710117,Mujer,60 0 más,Media,Soltero,6
7101173,2016,Original,Responde,Ciudades Grandes,710117,Hombre,18 a 29,Universitaria,Soltero,0
7101173,2017,Original,Responde,Ciudades Grandes,710117,Hombre,18 a 29,Técnica,Soltero,1
7101173,2018,Original,Responde,Ciudades Grandes,710117,Hombre,18 a 29,Universitaria,Soltero,2
7101173,2019,Original,Responde,Ciudades Grandes,710117,Hombre,18 a 29,Universitaria,Soltero,3
7101173,2021,Original,Responde,Ciudades Grandes,710117,Hombre,18 a 29,Media,Soltero,5
7101173,2022,Original,No Responde,Ciudades Grandes,710117,Hombre,18 a 29,Media,Soltero,6
7101181,2016,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Universitaria,Soltero,0
7101181,2017,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Universitaria,Soltero,1
7101181,2018,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Universitaria,Soltero,2
7101181,2019,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Técnica,Soltero,3
7101181,2021,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Universitaria,En Pareja,5
7101181,2022,Original,Responde,Ciudades Grandes,710118,Mujer,18 a 29,Universitaria,Soltero,6
7101182,2016,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,En Pareja,0
7101182,2017,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,En Pareja,1
7101182,2018,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,En Pareja,2
7101182,2019,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,En Pareja,3
7101182,2021,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,Soltero,5
7101182,2022,Original,Responde,Ciudades Grandes,710118,Mujer,45 a 59,Media,Soltero,6
7101191,2016,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Universitaria,En Pareja,0
7101191,2017,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Universitaria,En Pareja,1
7101191,2018,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Universitaria,En Pareja,2
7101191,2019,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Universitaria,En Pareja,3
7101191,2021,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Universitaria,En Pareja,5
7101191,2022,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,En Pareja,6
7101192,2016,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,Soltero,0
7101192,2017,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,Soltero,1
7101192,2018,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,Soltero,2
7101192,2019,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,En Pareja,3
7101192,2021,Original,No Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,En Pareja,5
7101192,2022,Original,Responde,Ciudades Grandes,710119,Mujer,30 a 44,Técnica,En Pareja,6
7101203,2016,Original,Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,0
7101203,2017,Original,Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,1
7101203,2018,Original,Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,2
7101203,2019,Original,Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,3
7101203,2021,Original,Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,5
7101203,2022,Original,No Responde,Ciudades Grandes,710120,Hombre,60 0 más,Media,Soltero,6
7101212,2016,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Media,Soltero,0
7101212,2017,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Técnica,Soltero,1
7101212,2018,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Media,Soltero,2
7101212,2019,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Media,Soltero,3
7101212,2021,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Media,Soltero,5
7101212,2022,Original,Responde,Ciudades Grandes,710121,Mujer,30 a 44,Media,Soltero,6
7101213,2016,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,0
7101213,2017,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,1
7101213,2018,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,2
7101213,2019,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,3
7101213,2021,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,5
7101213,2022,Original,Responde,Ciudades Grandes,710121,Mujer,45 a 59,Básica,Soltero,6
7101231,2016,Original,Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,0
7101231,2017,Original,Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,1
7101231,2018,Original,Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,2
7101231,2019,Original,Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,3
7101231,2021,Original,No Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,5
7101231,2022,Original,No Responde,Ciudades Grandes,710123,Mujer,45 a 59,Media,En Pareja,6
7101232,2016,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,0
7101232,2017,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,1
7101232,2018,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,2
7101232,2019,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,3
7101232,2021,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,5
7101232,2022,Original,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,Soltero,6
7101233,2016,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,0
7101233,2017,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,1
7101233,2018,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,2
7101233,2019,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,3
7101233,2021,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,5
7101233,2022,Original,Responde,Ciudades Grandes,710123,Hombre,45 a 59,Media,Soltero,6
7102011,2016,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,0
7102011,2017,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,1
7102011,2018,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,2
7102011,2019,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,3
7102011,2021,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,5
7102011,2022,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Básica,En Pareja,6
7102012,2016,Original,Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,0
7102012,2017,Original,No Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,1
7102012,2018,Original,No Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,2
7102012,2019,Original,No Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,3
7102012,2021,Original,No Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,5
7102012,2022,Original,No Responde,Ciudades Medianas,710201,Hombre,60 0 más,Media,En Pareja,6
7102013,2016,Original,Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,0
7102013,2017,Original,Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,1
7102013,2018,Original,Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,2
7102013,2019,Original,No Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,3
7102013,2021,Original,No Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,5
7102013,2022,Original,No Responde,Ciudades Medianas,710201,Hombre,45 a 59,Media,En Pareja,6
7102021,2016,Original,Responde,Ciudades Medianas,710202,Mujer,60 0 más,Universitaria,Soltero,0
7102021,2017,Original,Responde,Ciudades Medianas,710202,Mujer,60 0 más,Técnica,Soltero,1
7102021,2018,Original,Responde,Ciudades Medianas,710202,Mujer,60 0 más,Universitaria,Soltero,2
7102021,2019,Original,No Responde,Ciudades Medianas,710202,Mujer,60 0 más,Universitaria,Soltero,3
7102021,2021,Original,No Responde,Ciudades Medianas,710202,Mujer,60 0 más,Universitaria,Soltero,5
7102021,2022,Original,No Responde,Ciudades Medianas,710202,Mujer,60 0 más,Universitaria,Soltero,6
7102023,2016,Original,Responde,Ciudades Medianas,710202,Hombre,30 a 44,Universitaria,En Pareja,0
7102023,2017,Original,Responde,Ciudades Medianas,710202,Hombre,30 a 44,Técnica,En Pareja,1
7102023,2018,Original,Responde,Ciudades Medianas,710202,Hombre,30 a 44,Técnica,Soltero,2
7102023,2019,Original,Responde,Ciudades Medianas,710202,Hombre,30 a 44,Universitaria,En Pareja,3
7102023,2021,Original,No Responde,Ciudades Medianas,710202,Hombre,30 a 44,Universitaria,En Pareja,5
7102023,2022,Original,No Responde,Ciudades Medianas,710202,Hombre,30 a 44,Universitaria,En Pareja,6
7102031,2016,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Técnica,Soltero,0
7102031,2017,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Técnica,Soltero,1
7102031,2018,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Técnica,Soltero,2
7102031,2019,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Media,Soltero,3
7102031,2021,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Media,Soltero,5
7102031,2022,Original,Responde,Ciudades Medianas,710203,Mujer,60 0 más,Media,Soltero,6
7102042,2016,Original,Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,0
7102042,2017,Original,Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,1
7102042,2018,Original,Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,2
7102042,2019,Original,No Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,3
7102042,2021,Original,No Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,5
7102042,2022,Original,No Responde,Ciudades Medianas,710204,Hombre,30 a 44,Universitaria,En Pareja,6
7102043,2016,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,En Pareja,0
7102043,2017,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,En Pareja,1
7102043,2018,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,En Pareja,2
7102043,2019,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,Soltero,3
7102043,2021,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,En Pareja,5
7102043,2022,Original,Responde,Ciudades Medianas,710204,Hombre,45 a 59,Universitaria,En Pareja,6
7102051,2016,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,0
7102051,2017,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,1
7102051,2018,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,2
7102051,2019,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,3
7102051,2021,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,5
7102051,2022,Original,No Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,6
7102052,2016,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,0
7102052,2017,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,1
7102052,2018,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,2
7102052,2019,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,3
7102052,2021,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,5
7102052,2022,Original,Responde,Ciudades Medianas,710205,Hombre,45 a 59,Media,En Pareja,6
7102053,2016,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Universitaria,Soltero,0
7102053,2017,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Técnica,Soltero,1
7102053,2018,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Universitaria,Soltero,2
7102053,2019,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Universitaria,Soltero,3
7102053,2021,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Universitaria,Soltero,5
7102053,2022,Original,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Universitaria,Soltero,6
7102061,2016,Original,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Media,Soltero,0
7102061,2017,Original,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Técnica,Soltero,1
7102061,2018,Original,No Responde,Ciudades Medianas,710206,Mujer,30 a 44,Técnica,Soltero,2
7102061,2019,Original,No Responde,Ciudades Medianas,710206,Mujer,30 a 44,Técnica,Soltero,3
7102061,2021,Original,No Responde,Ciudades Medianas,710206,Mujer,30 a 44,Técnica,Soltero,5
7102061,2022,Original,No Responde,Ciudades Medianas,710206,Mujer,30 a 44,Técnica,Soltero,6
7102062,2016,Original,Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,0
7102062,2017,Original,Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,1
7102062,2018,Original,Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,2
7102062,2019,Original,Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,3
7102062,2021,Original,No Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,5
7102062,2022,Original,Responde,Ciudades Medianas,710206,Hombre,30 a 44,Media,En Pareja,6
7102063,2016,Original,Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,0
7102063,2017,Original,Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,1
7102063,2018,Original,Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,2
7102063,2019,Original,Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,3
7102063,2021,Original,No Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,5
7102063,2022,Original,Responde,Ciudades Medianas,710206,Hombre,18 a 29,Media,En Pareja,6
7102071,2016,Original,Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,En Pareja,0
7102071,2017,Original,Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,En Pareja,1
7102071,2018,Original,Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,En Pareja,2
7102071,2019,Original,Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,En Pareja,3
7102071,2021,Original,No Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,En Pareja,5
7102071,2022,Original,Responde,Ciudades Medianas,710207,Hombre,30 a 44,Media,Soltero,6
7102072,2016,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Técnica,En Pareja,0
7102072,2017,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Media,En Pareja,1
7102072,2018,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Media,En Pareja,2
7102072,2019,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Media,En Pareja,3
7102072,2021,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Media,En Pareja,5
7102072,2022,Original,Responde,Ciudades Medianas,710207,Hombre,45 a 59,Media,En Pareja,6
7102073,2016,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,Soltero,0
7102073,2017,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,Soltero,1
7102073,2018,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,En Pareja,2
7102073,2019,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,En Pareja,3
7102073,2021,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,Soltero,5
7102073,2022,Original,Responde,Ciudades Medianas,710207,Mujer,30 a 44,Media,Soltero,6
7102081,2016,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,0
7102081,2017,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,1
7102081,2018,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,2
7102081,2019,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,3
7102081,2021,Original,No Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,5
7102081,2022,Original,No Responde,Ciudades Medianas,710208,Hombre,60 0 más,Básica,En Pareja,6
7102083,2016,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,0
7102083,2017,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,1
7102083,2018,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,2
7102083,2019,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,3
7102083,2021,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,5
7102083,2022,Original,Responde,Ciudades Medianas,710208,Hombre,60 0 más,Media,En Pareja,6
7102091,2016,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,0
7102091,2017,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,1
7102091,2018,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,2
7102091,2019,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,3
7102091,2021,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,5
7102091,2022,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,6
7102092,2016,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,0
7102092,2017,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,1
7102092,2018,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,2
7102092,2019,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,3
7102092,2021,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,5
7102092,2022,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,6
7102093,2016,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,0
7102093,2017,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,1
7102093,2018,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,2
7102093,2019,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Básica,En Pareja,3
7102093,2021,Original,Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,5
7102093,2022,Original,No Responde,Ciudades Medianas,710209,Mujer,45 a 59,Media,Soltero,6
7102101,2016,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,0
7102101,2017,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,1
7102101,2018,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,2
7102101,2019,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,3
7102101,2021,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,5
7102101,2022,Original,Responde,Ciudades Medianas,710210,Hombre,30 a 44,Media,En Pareja,6
7102103,2016,Original,Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,0
7102103,2017,Original,No Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,1
7102103,2018,Original,No Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,2
7102103,2019,Original,No Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,3
7102103,2021,Original,No Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,5
7102103,2022,Original,No Responde,Ciudades Medianas,710210,Hombre,45 a 59,Básica,Soltero,6
7102111,2016,Original,Responde,Ciudades Medianas,710211,Hombre,18 a 29,Media,En Pareja,0
7102111,2017,Original,Responde,Ciudades Medianas,710211,Hombre,18 a 29,Básica,En Pareja,1
7102111,2018,Original,Responde,Ciudades Medianas,710211,Hombre,18 a 29,Media,En Pareja,2
7102111,2019,Original,Responde,Ciudades Medianas,710211,Hombre,18 a 29,Media,En Pareja,3
7102111,2021,Original,Responde,Ciudades Medianas,710211,Hombre,18 a 29,Media,En Pareja,5
